url,label
https://laanimalservices.com/,0
http://madilina.com/,1
https://seoland.fr/,0
https://bjubruins.com/,0
https://heritage.gov.hk/,0
https://f-press.co.jp/,0
https://hawkers-retail-autonomous.myshopify.com/,0
https://libertynewsnow.com/,0
http://freestyle.d934713.u-telcom.net/,1
http://the-yellows.eu/,1
https://unilab.com.ph/,0
https://encurtecomadfly.biz/,0
https://mediashower.com/,0
http://secure-notification-pagesfb-inc.com/,1
https://orbitbid.com/,0
https://zhongtieyintong.com/,0
https://starstreams.tv/,0
https://yasni.it/,0
http://capsilab.com/,1
https://dunbarcostumes.co.uk/,0
https://urlaubspartner.net/,0
https://promdressok.com/,0
https://doyoueq.com/,0
http://atualizar-cadastro.com/,1
https://damiensdomain.com/,0
https://acompanhantesmanaus.com.br/,0
https://sanchezclass.com/,0
https://esoxiste.com/,0
https://eyeconic.com/,0
https://hostingireland.ie/,0
https://jiangxi.gov.cn/,0
https://millioner.az/,0
https://raui.ru/,0
https://biomarket.com.br/,0
https://crd.bc.ca/,0
https://unige.ch/,0
https://desjeuxweb.com/,0
https://shoppingwithglenndel.com/,0
https://procommercebank.ru/,0
https://metinsarac.net/,0
https://video-download-capture.com/,0
https://propertylane.com.my/,0
https://buc-ees.com/,0
https://thirteen.gq/,0
https://sut1.co.uk/,0
https://greybeardrentals.com/,0
https://cast-note.com/,0
https://wikimart.ru/,0
https://carenstyle.com/,0
https://gnceros.com.ar/,0
https://poda.cz/,0
http://www.diethealthresource4u.com/,1
https://paisaclub.com/,0
https://xn--b1algkftbajh4byd.xn--p1ai/,0
https://30minutes.tv/,0
https://cet.edu.cn/,0
https://lembrancinha.com/,0
http://fb-securityaccountlogincheck808.esy.es/,1
https://cloudyvideos.com/,0
https://kaysong.com/,0
https://kwadratcafe.pl/,0
https://bataccenten.se/,0
https://beateuhse-mode.com/,0
http://www.pellicole-adesive.com/,1
https://fobec.com/,0
https://zarplatomer.ru/,0
https://jylogo.cn/,0
https://ucdprehealth.org/,0
http://www.syscan-id.com/,1
https://thebalancedblonde.com/,0
https://clivebarker.info/,0
https://xanimlar.ru/,0
https://gxylnews.com/,0
http://craig-hallum.ga/,1
https://nnm-club.to/,0
https://bluemartinilounge.com/,0
https://supermicro.com/,0
https://la-finance-simple.com/,0
http://www.sanitaire-express.fr/,1
https://puyesh.net/,0
https://ozwomen.com.au/,0
https://nigeriajobbucket.com/,0
https://speed-cover.org/,0
https://callingithome.com/,0
http://webmail-app-outlook-info.weebly.com/,1
https://freeyoutubesubscribers.com/,0
https://cajaarequipa.pe/,0
https://petersons.com/,0
https://littlerock.com/,0
https://jsh.or.jp/,0
https://buycbb.com/,0
https://clan-takeda.com/,0
https://imagedj.com/,0
https://tricount.com/,0
https://slevovykupon.net/,0
https://gazmap.ru/,0
https://flyersrights.org/,0
https://moviesonlinehere.com/,0
https://shoenet.com/,0
https://gienger.cz/,0
https://selogerplus.com/,0
https://dicemastersdb.com/,0
https://yatzer.com/,0
https://swagsbes.com/,0
https://ik.be/,0
https://vantagegroup.it/,0
https://acodez.ca/,0
https://liuliangche.com/,0
https://tierheimhelden.de/,0
https://autobuy.ru/,0
http://stikliniekadarbnica.lv/,1
https://ezgo.com/,0
https://priceiq.in/,0
https://dudamobile.co.uk/,0
https://openconcept.ca/,0
https://brpboxshop.com/,0
https://teatr-sats.ru/,0
https://fountasandpinnell.com/,0
https://indiontv.com/,0
https://gsmobil.hu/,0
http://pages-5503.hol.es/,1
https://agenciaraca.com.br/,0
https://brinklicht.nl/,0
https://wearenotmartha.com/,0
https://newthesisseov3.blogspot.in/,0
https://goldenclix.com/,0
https://beautypointofview.com/,0
https://descargarsoft.com/,0
http://kenmetcalf.com/,1
https://radiocristiandad.wordpress.com/,0
http://www.travrica.com/,1
https://architettifirenze.it/,0
https://daniellevis.com/,0
https://restaurantvalenciennes.fr/,0
https://webitcongress.com/,0
https://deutsch-lernen.com/,0
https://thebestgame2015.blogspot.sg/,0
https://productronicachina.com.cn/,0
https://authenticgoods.co/,0
https://apkua.com/,0
http://yahoo.co.in/,1
http://cover-acct06437.esy.es/,1
https://gtimereport.com/,0
https://cheaphostingbd.com/,0
https://med-safe.jp/,0
https://corriereserale.com/,0
https://atolye15.com/,0
https://eastriverferry.com/,0
https://coresibrasov.ro/,0
https://interrasystems.com/,0
https://agahi24.com/,0
https://timbers.com/,0
https://eromantik.org/,0
https://soundconcepts.com/,0
https://ats-servis.com/,0
https://auadult.com.au/,0
https://insiders-information.com/,0
http://recovery-account-fb.hol.es/,1
https://shine-it.net/,0
https://penny-reisen.de/,0
https://tudaonoticias.com/,0
https://agosducato.it/,0
https://forexflexea.com/,0
https://silverbirdmbgn.com/,0
https://webtransfer.market/,0
https://wqed.org/,0
https://cicenergigune.com/,0
https://satimagingcorp.com/,0
https://expertoption.com/,0
http://supports01123.hol.es/,1
https://alittlebiteofeverything.com/,0
http://ridinghouseindia.com/,1
https://elsner-orchideen.de/,0
https://servcorp.co.jp/,0
https://sockenmaedchen.de/,0
https://enjoyenglish.free.fr/,0
https://tameramowry.com/,0
http://rajspaces.com/,1
https://gaana4u.in/,0
https://naughtyandcheating.com/,0
https://bacchus.bg/,0
https://lesgribouillettes.fr/,0
https://ekantipurblog.blogspot.com/,0
https://blakeshelton.com/,0
https://ohost.de/,0
https://concordacademy.org/,0
https://hugogil.pt/,0
https://chacha.tumblr.com/,0
https://getapk.co/,0
https://fernsehserien.de/,0
https://mirahouse.jp/,0
https://asianewsnet.net/,0
https://tncountyclerk.com/,0
https://orbitall.com.br/,0
http://httpssecure.belhalfs.beget.tech/,1
https://cluetrain.com/,0
https://an.no/,0
https://maxabellaloves.com.au/,0
https://safeunsubscribing.com/,0
https://cnn-shopping.com/,0
https://online-architect.ir/,0
https://skoda.be/,0
http://eagleinfotech.edu.sg/,1
https://engineeringarena.co.uk/,0
https://flordeplanta.com.ar/,0
https://liquidm.com/,0
https://profil-arma.ru/,0
https://garotabeleza.com.br/,0
http://vcsolutionscorp.com/,1
https://gijyutu.com/,0
https://transferp2p.com/,0
https://eub-inc.com/,0
https://robertfeder.com/,0
https://jsbchina.cn/,0
https://inflar.com/,0
https://50plusreport.com/,0
https://codetiburon.com/,0
https://oriel.nhs.uk/,0
https://9xbuddy.com/,0
https://helloseoguy.blogspot.com/,0
https://thuvienphapluat.vn/,0
https://mc.com.ua/,0
https://weproject.kz/,0
https://comicsbox.it/,0
https://ita-tube.com/,0
https://thessalonikiartsandculture.gr/,0
https://gssltd.co.jp/,0
https://catphones.com/,0
https://showbiz.ro/,0
https://lgflashtool.com/,0
https://stuk.io/,0
https://blackrocktools.com/,0
https://superdnsserver.net/,0
https://affapps.info/,0
https://jysk.pl/,0
https://talkhab.com/,0
https://cuandoparesapares.es/,0
https://118712.fr/,0
https://cchp.com/,0
https://lustigbanner.com/,0
https://tr-sanaa.gov.ye/,0
https://androidhax.tk/,0
https://soharhost.com/,0
http://roadfitterapparel.com/,1
https://ara-shop.de/,0
http://mirazfood.com/,1
https://letwatch.us/,0
https://lineagenews.info/,0
https://sivit.fr/,0
https://paulstravelpictures.com/,0
https://literatumonline.com/,0
https://oneopinion.com/,0
https://pedidos.com.mx/,0
https://hostytec.com/,0
https://digilondon.co.uk/,0
https://cortlandvoice.com/,0
https://alpfa.org/,0
https://it.dev/,0
https://ladystyles.ru/,0
https://educacionfisicaplus.wordpress.com/,0
https://umasshoops.com/,0
https://elecciones.gob.ar/,0
https://sitiosimple.com/,0
https://balkanec.bg/,0
https://brokerforex.com/,0
https://boyamono.com/,0
https://radrag.com/,0
http://sign-app-privacy.hol.es/,1
https://biochemistry.ru/,0
http://email.premiumx.my/,1
https://ateliersante.ch/,0
https://theshorthorn.com/,0
https://toysfun.it/,0
http://internetbod.com/,1
https://ctmusicshop.com/,0
https://greenedgecycling.com/,0
https://danmunier.tmall.com/,0
https://digitalartsonline.co.uk/,0
https://tianxiaomao.com/,0
https://mytimesplus.co.uk/,0
https://radiosai.org/,0
https://canigivemydog.com/,0
https://videodating.com/,0
https://ilove-mytechsupport-service247.com/,0
https://labnolebooks.com/,0
http://supporto-informatici.info/,1
https://umoz.org/,0
https://briangardner.com/,0
https://supremeco.com.hk/,0
https://dofe.org/,0
https://mp3king.xyz/,0
https://anymeeting.com/,0
http://hoiniki.by/,1
https://gishop.jp/,0
https://dvbshop.net/,0
https://pizzacrek.com.br/,0
http://afraniorodriguezrosero.com/,1
https://amplifiedmarketing.com.au/,0
https://uniflexcircuits.com/,0
https://islamicawakening.com/,0
https://cppj.net/,0
https://guckloch.at/,0
https://bricoinfo.com/,0
https://pirori2ch.com/,0
https://dynaquestpc.com/,0
https://naroot.net/,0
https://factorydirectparty.com/,0
https://edizionilswr.it/,0
https://ikratko.com/,0
https://grisino.com/,0
https://tradesignum.com/,0
https://boundstories.net/,0
https://flyerprinting.net.za/,0
https://hangingout.com.au/,0
https://emulab.it/,0
https://cut-the-knot.org/,0
https://assetline.com/,0
https://data-axle.com/,0
https://searchquarry.com/,0
https://newgeography.com/,0
https://usacriminalattorney.blogspot.com/,0
https://vecto2000.com/,0
https://wep-italia.org/,0
http://phpmatrimonialscript.in/,1
https://94cb.com/,0
https://mymesotheliomahelp.com/,0
https://chu-caen.fr/,0
http://wbmexed.com.ng/,1
https://img2share.com/,0
https://123sms.biz/,0
https://the-alley.tumblr.com/,0
https://123.ru/,0
https://vdir.eu/,0
https://meatinfo.ru/,0
https://clubswan50.com/,0
https://healthcareercenter.com/,0
https://radiover.info/,0
https://ngemusik.com/,0
https://diotrader.com/,0
https://katabijakbahasainggris.com/,0
https://barcelonalovesentrepreneurs.com/,0
https://cox.com/,0
https://growmint.com/,0
https://cmworks.com/,0
https://displaypage.ru/,0
http://www.abcroadandlockassistance.com/,1
https://jewelrying.com/,0
https://supermommyclub.com/,0
https://therooststand.com/,0
https://alc.co.jp/,0
https://hostitsmart.com/,0
http://scs-network.com/,1
https://urbanipw.com/,0
https://2408532716172629420_e93827523baa75cfceb54167e8110c9aac4416e9.blogspot.com/,0
http://toplomashinex.com/,1
http://thomasmorall.co/,1
https://thundarbird.com/,0
http://ronin.com.pk/,1
https://shopotam.ru/,0
https://irisplaza.co.jp/,0
https://zbmf.com/,0
https://uploaded.net/,0
https://simonandschuster.com.au/,0
https://oocoocoo.com/,0
https://alternativepedia.com/,0
https://oweis.ir/,0
https://dregister.ru/,0
https://e-newsentertainment.com/,0
https://kenney-mencher.com/,0
http://loogin-recovery-account87.esy.es/,1
https://mathcurve.com/,0
https://din-formate.de/,0
http://gusp.pt/,1
https://pitermag.ru/,0
http://www.surveybuilder.com/,1
https://stogova.livejournal.com/,0
https://esynctraining.com/,0
https://imyourfriend.ir/,0
https://danskebank.co.uk/,0
https://earnhoney.com/,0
https://oililyshop.com/,0
https://hlopok.ua/,0
https://westgatehotel.com.tw/,0
https://apexcapitalcorp.com/,0
https://treborok.wordpress.com/,0
https://pivotal.io/,0
https://fleex.tv/,0
https://sds.dk/,0
https://thinakaran.lk/,0
https://eurotools24.ru/,0
https://leggle.com/,0
https://schlegel.com/,0
https://hindupedia.com/,0
https://allpn.ru/,0
https://serraempresas.com.br/,0
https://4gume.com/,0
https://booksocial.16mb.com/,0
https://wolters-reisen.de/,0
https://opomarket.pl/,0
https://artandus.com/,0
http://www.cavazosengineering.com/,1
https://akcpetinsurance.com/,0
https://esdm.go.id/,0
https://59.com.tr/,0
https://messenger-inquirer.com/,0
https://indiantellywoodforum.blogspot.in/,0
https://mindmup.com/,0
https://desi89.com/,0
http://jobduties.org/,1
https://ytgrsua4.wordpress.com/,0
https://harvestinternationalschool.in/,0
https://drivereasy.com/,0
https://shumilog.com/,0
https://icsm.gov.au/,0
https://piterhunt.ru/,0
https://e-arifoglu.com/,0
https://calfac.org/,0
https://jobstairs.de/,0
https://univs.cn/,0
https://mercedesmaidana.com/,0
https://forum-seo.ru/,0
https://coolproxies.com/,0
https://scroobler.com/,0
http://owaispsecuredesk2017.myfreesites.net/,1
https://codetickets.com/,0
https://wordassociations.net/,0
http://pradochaui.com.br/,1
https://laskovaya-mama.ru/,0
https://q5partners.com/,0
https://hidrografico.pt/,0
https://oliveandcocoa.com/,0
https://cameronspear.com/,0
https://foxsnewstoday.com/,0
https://shaapuvath.com/,0
https://empreendedorfocado.com.br/,0
https://techwren.com/,0
https://trainingicon.com/,0
https://imo.com.pl/,0
https://huntersandgatherers.com.au/,0
https://losttype.com/,0
https://unicusano.it/,0
https://visitmyphilippines.com/,0
https://short-story-time.com/,0
https://clubazbox.net/,0
https://studall.org/,0
https://airsoftromania.com/,0
https://iuk.edu/,0
https://hostraygan.com/,0
https://freedriver.org/,0
https://econrads.com/,0
http://deliziedallasicilia.com/,1
https://clubl.pt/,0
https://peacenet1.com/,0
https://megacampus.ru/,0
http://polymer-pipe.com/,1
https://boomorder.com/,0
https://myorderdesk.com/,0
https://banglanews-site.com/,0
https://hslonline2.com/,0
https://motherfuckings.com/,0
https://loymedia.com/,0
https://decorapolis.com/,0
https://khorramirad.com/,0
https://lbgirlfriends.com/,0
https://aazah.com/,0
https://simw.com/,0
https://ironfx.co.uk/,0
https://docme.ru/,0
https://marketingpractice.blogspot.in/,0
https://knowledgewalls.com/,0
http://masterpremiopravoce.esy.es/,1
http://inhomecareidaho.com/,1
https://azion.com.br/,0
http://fb-securityloginfo405txt.esy.es/,1
https://e-hidalgo.gob.mx/,0
https://polltopay.com/,0
https://evoanth.net/,0
https://webisawsome.info/,0
http://restauracjagreenpepper.pl/,1
http://recovery-your-acct-chekpoin-402.esy.es/,1
https://kaleva.fi/,0
https://mycmc.de/,0
https://edunewshub.com/,0
https://exoot.com/,0
https://zueritipp.ch/,0
http://raik.hub-web.com/,1
http://fangtasiaphonesex.com/,1
https://caffeirani.com/,0
https://talktochelynn.com/,0
https://nde-ed.org/,0
https://panduanwisata.id/,0
https://qth58.cn/,0
https://mebelino.bg/,0
https://mx3.ch/,0
https://alfanar.com/,0
https://sachtler.com/,0
https://tpczc.com/,0
https://viewpoint.org/,0
https://beastmodejonescoaching.com/,0
https://poocg.com/,0
https://f-static.com/,0
https://jeufini.com/,0
https://chinabtp.com/,0
https://executor.org/,0
https://joomlabc.com/,0
https://ru-free-tor.org/,0
http://kustomfloordesigns.com/,1
https://selfie99.com/,0
https://kapitan-kazan.ru/,0
https://8000vueltas.com/,0
https://criclife.com/,0
https://xotomotif.com/,0
https://suitableshop.nl/,0
https://east-union.org/,0
https://ohcoop.org/,0
https://velvet-voice.com/,0
https://frugalfritzie.com/,0
https://monarchbutterflygarden.net/,0
https://maverickinfosoft.com/,0
https://retepalermo.it/,0
https://alisveris.com/,0
https://persia-music.com/,0
https://uksexyads.com/,0
https://bedandbreakfast.de/,0
https://thelodownny.com/,0
https://wwenandco.com.au/,0
http://vetsipujcka.cz/,1
http://segurana.my-free.website/,1
https://penginapandieng.com/,0
https://oegussa.at/,0
http://re-sourceerror.esy.es/,1
https://suryalove.com/,0
http://safety-check-28365.esy.es/,1
https://liebherr.us/,0
https://mtrshop.com/,0
https://imaddictedtoyou.com/,0
https://cpatrack231015sbm.com/,0
https://ilactr.com/,0
https://azhiboba.com/,0
https://medley.com.br/,0
https://cookislands.org.uk/,0
https://sbucciami.com/,0
https://pncl.com/,0
https://traitsofthealphamale.com/,0
https://creditsafe.com/,0
https://gallupstrengthscenter.com/,0
https://resimlisiirler.net/,0
https://finanzen.at/,0
https://allyours.com/,0
https://fiap.com.br/,0
https://serrinhadefato.com/,0
http://m-amir.com/,1
http://wish4job.com/,1
https://hulafrog.com/,0
https://cpplay.com/,0
https://eapplynew.com/,0
https://powerapp.com.tr/,0
https://optitrade24.com/,0
https://crystallography.net/,0
https://watch32hd.co/,0
https://avtozvuk-online.ru/,0
https://sweetnudeasians.com/,0
https://bus-location.jp/,0
http://livewellprojects.com/,1
https://museeduluxembourg.fr/,0
http://www.zemo.org.ua/,1
https://wahmcart.com/,0
https://wannasmile.com/,0
https://arcotelhotels.com/,0
https://ffrwd.co.za/,0
https://arte.pl/,0
https://variantes.com/,0
https://iqkomanda.ru/,0
https://com-tmi.info/,0
https://montagehotels.com/,0
https://glyanec.com.ua/,0
https://cregital.net/,0
https://best2music.se/,0
https://mgc.co.jp/,0
https://lunapark.com.au/,0
https://curlynikkiforums.com/,0
https://wpmidia.com.br/,0
https://rockettstgeorge.co.uk/,0
https://dhl.ch/,0
https://shopchoicely.com/,0
https://japaneselanguage.co/,0
https://japan-porno.net/,0
https://sitnsleep.com/,0
https://spa-toulouse-refuge.com/,0
https://raritanval.edu/,0
https://motoexpert.fr/,0
http://blancogris.com/,1
https://luckylankagossip.blogspot.ae/,0
https://teplostroyka.ru/,0
https://theweddingwolf.com/,0
https://sirim.my/,0
https://dediseedbox.com/,0
https://cant-not-tweet-this.com/,0
https://peniszoom.com/,0
http://staticmail.000webhostapp.com/,1
https://myline-eon.ro/,0
https://olaf-asmus.de/,0
https://psocafe.com/,0
http://luxuryupgradepro.com/,1
https://elenabenitoruiz.es/,0
https://tophostingco.com/,0
http://webmailhelpdeskstaff.000webhostapp.com/,1
https://mitula.com.au/,0
https://kaufmanclassactionsettlement.com/,0
https://profoodblogger.com/,0
https://zuksm.tmall.com/,0
https://smansax1-edu.com/,0
https://immobilien-journal.de/,0
https://kimbo.it/,0
http://lpmnuansa.undip.ac.id/,1
https://compraimportados.com.br/,0
https://mediamarkt.ch/,0
https://hasoptions.com/,0
https://jimbou.info/,0
https://sport-live-stream.pl/,0
https://weatherdatetimes.com/,0
https://mercia-group.co.uk/,0
http://yanluxe.com/,1
https://mini-maxi.ru/,0
https://solarwinds.com/,0
https://santillana.com.pe/,0
https://c-date.de/,0
https://onlinesbp.com/,0
https://maluw.com/,0
https://rtlklub.hu/,0
https://macyayinlari.tv/,0
https://wtaps.com/,0
https://saraneh.com/,0
https://netadon.net/,0
https://richard-allen.info/,0
https://abildskou.dk/,0
https://carrefour.net/,0
http://webmupgrde060517.tripod.com/,1
https://cnbingsoso.com/,0
https://s91.it/,0
https://xn--80agntcnagfy.xn--p1ai/,0
https://accorsisarue.com.br/,0
https://coffemanka.ru/,0
https://fonefinder.net/,0
http://paypal1.uk-ppl202.com/,1
https://k-img.com/,0
https://annoncen.org/,0
https://intunes.ru/,0
https://telj.net/,0
https://fantasymovieleague.com/,0
https://alwadifa-maroc.com/,0
https://daisoglobal.com/,0
https://terabyteshop.com.br/,0
https://channeldoubler.co.uk/,0
http://olcmeapp.com/,1
https://gmailcomlogin.com/,0
https://sepna.com/,0
https://rush-online-bookings.co.uk/,0
http://banorte-rs.com/,1
https://cleaning-games.net/,0
https://elgouna.com/,0
https://petersofkensington.com.au/,0
https://zdenekvecera.cz/,0
https://hcp360.com/,0
http://adpportal.hol.es/,1
https://sportstadio.it/,0
https://lendino.dk/,0
https://filehoot.blogspot.in/,0
https://onewovision.com/,0
https://gold-rider.fr/,0
https://skinnyteenpics.com/,0
https://friv4online.org/,0
https://freejie.com/,0
http://anuragjewellery.com/,1
https://uncorneredmarket.com/,0
https://rippletek.com/,0
https://tp-link.it/,0
https://telepopup.com/,0
https://st-cars.com/,0
https://toprecepty.cz/,0
https://hoopla.net/,0
https://phuketrus.com/,0
https://zavvi.es/,0
http://ovbppst.pe.hu/,1
https://alees.me/,0
https://allolesparents.fr/,0
https://catamarans.com/,0
https://heberger-image.fr/,0
https://samag.ru/,0
https://rimediomeopatici.com/,0
https://piscinaplus.com/,0
https://hospitalbritanico.org.ar/,0
https://alertas-tiempo.es/,0
https://candycrush-cheats.com/,0
https://typeconnection.com/,0
https://121doc.de/,0
https://spynaukari.in/,0
https://magicoveneto.it/,0
https://theaussieflashpacker.com/,0
http://ovtoc.com/,1
https://creativindiecovers.com/,0
https://eluxos.com/,0
https://todomarketing.tv/,0
https://mixapparel.com.au/,0
https://deepnaturementoring.com/,0
https://lordandtaylor.com/,0
https://rockmp3.eu/,0
https://worldscienceu.com/,0
https://olderwivestube.com/,0
https://www.gt/,0
https://absoluteshakespeare.com/,0
https://demokrata.hu/,0
https://lazyssfarm.com/,0
https://zdepthing.com/,0
https://igglephans.com/,0
https://kinyobi.co.jp/,0
https://fxgroundworks.com/,0
https://mp3ivi.com/,0
https://gosuslugi71.ru/,0
https://carvideoschannel.com/,0
https://bitcointraders.in/,0
https://wocil.com/,0
http://recover-fb01.esy.es/,1
https://jdubuzz.com/,0
https://android-nachrichten.de/,0
https://stylishealthy.com/,0
https://hosupi.jp/,0
http://www.wifibkk.com/,1
https://ncn.gov.pl/,0
https://fancybox.net/,0
http://shittyurl.org/,1
https://lovesagame.com/,0
https://cam4.co.uk/,0
https://leroymerlin.es/,0
https://promin.ru/,0
https://mulefactory.com/,0
https://aedem-virtual.com/,0
https://gamfi.pl/,0
https://devinegroup.com/,0
https://walls.com.ua/,0
https://flysnow.org/,0
https://jxdpc.gov.cn/,0
https://kartvizit.ir/,0
https://mmrs.jp/,0
https://skaterhq.com.au/,0
https://cardplayerbrasil.com/,0
https://jav365.com/,0
https://healthfitnessindia.com/,0
https://animalsexguru.com/,0
https://trackerplus.ru/,0
https://slingbox.jp/,0
https://7petel.ru/,0
https://grb.uk.com/,0
http://kiwi-pools.com/,1
https://qijian4.com/,0
http://tetedebois.ca/,1
https://youngpussycats.com/,0
https://thetwodarlings.com/,0
https://wikigrib.ru/,0
http://distrisopecas.com.br/,1
http://zovermedical.com.sa/,1
http://fedex.com-0289.systems/,1
https://paylater.ng/,0
https://kionrightnow.com/,0
http://ellimanestate.executeart.in/,1
https://hch.gov.tw/,0
http://outlookmaintenace.urest.org/,1
https://chess-teacher.com/,0
https://tdassetmanagement.com/,0
https://scucloob.ir/,0
https://manpowergroup.ae/,0
https://imagix.be/,0
http://bitly.com/,1
https://schlafly.com/,0
https://prafly.com/,0
https://abn.org.au/,0
https://undutchables.nl/,0
http://forryscountrystore.com/,1
https://madatbad.com/,0
http://www.landsnfields.com/,1
https://pepco.ro/,0
https://bedroommall.co.kr/,0
https://kanoonparvaresh.com/,0
https://xiaoma.com.cn/,0
https://tolitorey.com/,0
https://ichigoonline.com/,0
https://doski.ua/,0
https://theage-lessway.com/,0
https://snd24.com.pl/,0
http://citydesignerweb.com/,1
https://sumtersc.gov/,0
https://slotobit.com/,0
https://primbonbahasajawa.com/,0
http://www.ecutrack.com/,1
https://shopbuzz.pk/,0
https://mailget.net/,0
https://e-vip.co.jp/,0
http://shib.ncsu.edu.nllt.cf/,1
https://gda.com/,0
https://debartoloarchitects.com/,0
https://niponcosplay.com.br/,0
http://recovery-account-fb-chekpoin-8108.esy.es/,1
https://chugoku-np.co.jp/,0
https://operatorkita.com/,0
https://accessorimotostore.com/,0
http://karikari.com.br/,1
https://ravenprodesign.com/,0
https://agkidzone.com/,0
http://www.lineyuy.cn/,1
https://callferret.com/,0
https://fedecocanarias.com/,0
https://pragcap.com/,0
https://zoon.ru/,0
https://inews-arabia.com/,0
https://incu.com/,0
https://lacomer.com.mx/,0
https://ecrion.com/,0
https://ggbongs.com/,0
https://health4me.org/,0
https://adludum.com/,0
https://calciocatania.com/,0
http://purrfectphonesexjobs.com/,1
https://atomicaquatics.com/,0
https://jssida.com/,0
https://belladia.typepad.com/,0
https://krasivoeporno.com/,0
https://sagamitenrei.com/,0
https://kzwap.net/,0
https://begosip.com/,0
https://nikan3dprint.com/,0
https://houseofcaress.com/,0
https://ustocker.net/,0
http://safety-check-64879.esy.es/,1
https://teenmodels.com/,0
https://usadisk.com/,0
https://bungie.org/,0
https://grammar.cl/,0
https://mytbuy.com/,0
http://herballineteam.eu/,1
http://mainepta.org/,1
https://20minutemail.com/,0
https://paninigroup.com/,0
https://kysy.fi/,0
https://avdi.org/,0
https://vicky-fengshui.com/,0
https://barcelonasecreta.com/,0
https://ayads.co/,0
http://petektemizleme.biz.tr/,1
https://foroexnovia.com/,0
https://thatsdesignstore.com/,0
https://life-diy.com/,0
https://lesouk.co/,0
https://mamashaporno.com/,0
https://avenuemail.in/,0
